@id,@lon,@lat,name,opening_hours,website,phone,addr:street
3431809377,2.2924187,48.8251002,TY-COFF,,,,
3433933724,2.4023395,48.7631723,,,,,
3433933726,2.4011587,48.7632019,,,,,
3438053665,2.3448212,48.8759498,Valéry Lacroix,Tu Fr 09:30-18:30; We 09:30-14:30; Th 10:00-19:30; Sa 09:00-17:30,,+33 1 47 70 88 41,
3438438497,2.3227913,48.8840486,Jenny & Paola,Tu-Sa 10:00-19:00; We off,http://jennyetpaola.com/,+33 1 42 94 07 62,
3450486945,2.2433359,48.8835785,Arte Coiffure,Tu-Sa 09:00-18:30,,+33 1 47 73 79 63,Rue Jean Jaurès
3454014567,2.3284848,48.9498311,La Briche,,,,
3457314598,2.3453673,48.8451970,Image,Mo-Sa 09:00-19:00,,,
3461714194,2.3199882,48.8737454,Patrick Augustin,,,,
3462833751,2.2784565,48.9523279,,,,,
3463002734,2.3363814,48.7789937,Anne d'Hervé,,https://anne-dherve-coiffure.fr/,+33 1 46 64 58 72,
3470014994,2.3500069,48.8644115,Jean-Claude Biguine,,,,
3471021501,2.3599050,48.9386776,Beaugocité,,,,
3472652897,2.3581980,48.9354631,La TIfferie,,,,
3473156856,2.4251527,48.7961575,Euro Coiffure,,,,
3473156861,2.4240867,48.7972317,Tony Coiffure,,,,
3473168507,2.4235887,48.7981482,Studio 21,,,,
3473319498,2.3221400,48.8691779,Thomas,,,,
3474186081,2.3569799,48.9378613,L’Atelier,,,,
3475275993,2.3465798,48.8582272,Saco,,,,
3476337093,2.3463892,48.8499001,,,,,
3476587593,2.3558569,48.8609986,Bobby Pins,,,,
3481594800,2.3815548,48.8611355,Ryna,,,,
3481919893,2.3447425,48.8583694,Arnaud Marie,,,,
3482541121,2.2884452,48.8455449,Perspectives,,,,
3482812571,2.3224671,48.9510846,Santa Monica,,,,
3493166412,2.3798907,48.8726457,Florent Coiffure,,,,
3501719705,2.3507204,48.8742637,Bruno,Mo-Fr 08:30-19:00; Sa 08:30-13:00,,+33 1 47 70 46 69,
3505697268,2.3832527,48.8113428,Alain Jasmin,,,,
3508777786,2.2874438,48.8191734,Coiffeur Beauté,,,,
3508935593,2.4386223,48.8482222,Bell' Mèches,,,,
3509215642,2.2801988,48.9197790,Boussati Coiffure,,,,
3509215646,2.2800435,48.9197929,Paix-Plus,,,,
3511863967,2.2903501,48.8932047,Harold Coiffure,,,,
3519288962,2.2853701,48.8924860,Franck Provost,,,,
3541592652,2.4405464,48.8595246,Un Look pour Tous,,,,
3541757100,2.3016029,48.7960864,Le Salon,,,,
3544775466,2.2335423,48.8773511,Amira Jad,,,,
3544775468,2.2324267,48.8764080,Hair du Temps,,,,
3544775476,2.2332756,48.8767473,,,,+33 1 47 28 84 25,
3544775478,2.2334621,48.8770415,,,,,
3561214812,2.3881837,48.8082850,,,,,Rue Marat
3561244994,2.3209013,48.8298048,Raphaël Kian,,,,
3561245093,2.3205890,48.8299117,Camille Albane,,,,
3575145890,2.2627202,48.8982769,Élise Coiffure,Mo-Sa 10:00-19:00,,,
3592622645,2.3020982,48.7949632,,,,,
3594675875,2.3173618,48.7985052,,,,,
3607785791,2.3187710,48.8015499,Barber Shop,,,,
3609133626,2.3186343,48.7959169,,,,,
3612390959,2.3665993,48.8601703,Alain,,,,
3613044257,2.3787332,48.8597979,Jean,,,,
3617859638,2.3989366,48.8398328,Kami Coiffure,Tu We Fr 10:00-19:00; Th 11:00-20:00; Sa 09:30-18:00,,,
3621462894,2.3704856,48.8772842,Aire Coupe,,,,
3621462895,2.3700940,48.8770755,Julien M,Tu We Fr 10:30-19:30; Th 12:00-21:00; Sa 10:00-19:00,,,
3621674293,2.3583091,48.8648653,Blue Corner,Mo-Sa 10:00-21:00,,,
3623542847,2.3501135,48.8385556,Cyril Raimbaud Selon votre nature,,,,
3643102493,2.3446336,48.8336286,Elicy Coiffure,Tu We Fr 10:00-19:00  Sa 09:30-19:00  Th 11:00-20:00,,,Rue de la Glacière
3643905494,2.3581645,48.8810731,New Prabha Saloon,,,,
3643905995,2.3582519,48.8819011,Mayura Coiffure,,,,
3646989502,2.3028336,48.8418098,,,,,
3655681811,2.3325668,48.8331793,Jules & Gulia Coiffeur,,http://www.brunomelgani.com/,,
3659021833,2.3288082,48.8112080,Franck Provost,,,,
3659114895,2.3624494,48.8694556,My Dresshair,,,,
3661407081,2.3640764,48.8614559,L'Appart,,,,
3661407082,2.3660239,48.8621553,,,,,
3663230708,2.1543706,48.8900807,VIP coiffure,,,+33139521336,
3663230712,2.1561740,48.8852943,Dylan Coiffure,Tu-Su 09:00-20:00,,,
3663527957,2.2273572,48.8682409,Saint Algue,Mo-Sa 10:00-19:30,,,
3665761743,2.2036021,48.8698100,,,,,
3668183475,2.3403600,48.8748272,Initial,,,,
3671703032,2.3999649,48.9112271,Coiffure Béatrice,,,,
3674410361,2.3340351,48.8305766,Coty Coiffure,Tu-Sa 09:30-19:00,,,
3674506463,2.3949990,48.9066583,,,,,
3674960585,2.4236514,48.7951501,Carol Coiffure,,,,
3679952035,2.3924702,48.9043422,,,,,
3680774262,2.3530693,48.8641369,Le Club,Mo-Fr 12:30-13:30  17:30-20:30; Su 17:30-20:30,,,
3682755480,2.3196785,48.7914581,V.I.P.,,,,
3682847033,2.3329896,48.9089071,Coiffure Péri,Tu-Sa 10:00-19:00; Su 10:00-17:00,,+33 1 49 45 92 19,
3684178911,2.3188852,48.7891857,Murielle,,,,
3684201302,2.3150094,48.7893145,,,,,
3684201304,2.3136701,48.7897424,,,,,
3688065148,2.3559852,48.8692568,Divine,,,,
3688065164,2.3604116,48.8680749,Evolu'tif,,,,
3688284945,2.3773485,48.8645698,Lyna,,,,
3688326421,2.3767733,48.8650033,Jean Louis David,,,,
3688329446,2.3737359,48.8649600,Hair Premium,,,,
3688329448,2.3742307,48.8650462,Henri,Tu-Sa 09:00-12:00  13:30-19:00; Aug off,,,
3689296361,2.3818432,48.8451756,,,,,
3689296454,2.3887460,48.8392813,Danielle K,Tu-Fr 09:30-19:00; Sa 09:00-18:30; Mo 14:30-19:00,,,
3689296456,2.3826996,48.8449979,Samuel B,,,,
3689296462,2.3800406,48.8457059,Mèche en l'Air,,,,
3695992329,2.3604361,48.8838303,New Sagana Coiffure,,,,
3697203741,2.4611298,48.8957173,CL coiffure,,,,
3699555132,2.3781868,48.8457321,,,,,
3699940329,2.3210716,48.8738599,Coif Image,,,,
3701327928,2.3514778,48.8737661,Mélanie Coiffure,Mo-Sa 10:00-20:00,,+33 1 47 70 17 74,
3701384274,2.3257405,48.8681730,Albane,,,,
3704122126,2.3589971,48.8834129,New Karan Coiffure,,,,
3704668733,2.3837653,48.8443867,Eric Coiffure,Tu-Sa 09:00-18:30,,,Rue de Charenton
3708580896,2.3428533,48.8837052,Beauté du Sacré-Cœur,,,,
3710917662,2.3828289,48.8293176,Un Look Pour Tous,Tu-Sa 09:30-19:00,http://www.unlookpourtous.com/,+33 1 45 83 48 61,Rue Françoise Dolto
3718480227,2.3203967,48.8320578,Lovely Coiffure,,,,Rue Didot
3726422925,2.2924388,48.8511820,J. Coiffure,,,,
3729901577,2.4328378,48.8449877,Pascale P.,Tu-Th 09:30-18:30; Fr 09:30-20:00; Sa 09:30-18:00,,,
3733736493,2.3076315,48.8439595,Jean-Claude Biguine,,,,Rue Lecourbe
3733761631,2.3048693,48.8424058,Le Petit Salon,Mo-Sa 09:00-19:00,,,
3740346528,2.2831428,48.8436856,Dessange,,,,
3740346557,2.2868058,48.8417456,Boris B.,,,,
3740346572,2.2895923,48.8416479,,,,,
3740346576,2.2901296,48.8421215,Bleu Coiffure,,,,
3742777466,2.1906419,48.8850723,Coiffeur,,,,
3749229244,2.1577352,48.9368910,,,,,
3753251567,2.4306346,48.8571767,,,,,
3758267820,2.3064944,48.8439846,Chanez Coiffure,,,,
3758275628,2.3051878,48.8462567,Cela Coiffure,,,,Rue Miollis
3759971930,2.1581785,48.9388323,Franck Provost,Tu-Th 10:00-19:00; Fr 10:00-20:00; Sa 09:00-19:00,,,
3759971938,2.1594656,48.9400797,Vyp Coiffure,,,,
3759971947,2.1611037,48.9411959,Dania Look,,,,
3759971953,2.1621427,48.9418361,Grace,,,,
3759983827,2.1600687,48.9403128,Look Coiffure,,,,
3759983838,2.1592234,48.9396894,Carlier Coiffure,,,,
3760360662,2.3328398,48.9095671,Wafa,Tu-Su 09:00-19:00,,,
3760398957,2.3337161,48.9110652,Wella Coiffure Beauté,,,,
3761281993,2.3075580,48.8441606,Atelier Jean Launay,,,,Rue Lecourbe
3761282002,2.3069280,48.8439767,Studio L54,,,,Rue Lecourbe
3771554558,2.1662763,48.9404526,Chrisalia,,,,Avenue Maurice Berteaux
3771601149,2.1532603,48.9351891,Jean Louis David,,,,
3781054004,2.3493173,48.9149968,Makiese Manitou,,,,
3781349819,2.1568988,48.9373861,Cadoreje Coiffure,,,,
3781420263,2.1554665,48.9367191,Attrac'tifs,,,,
3781420271,2.1528191,48.9344579,L'Atelier BC,,,,
3789576298,2.4400396,48.8485934,Vorges Coiffure,,,,
3797279761,2.3490440,48.8506139,,,,,
3804195349,2.3029536,48.8722113,Coiffure Berri,,,,
3811331176,2.2970731,48.8668053,Chaillot Coiffure,,,,
3811331578,2.2951169,48.8652091,Lucie Saint-Clair,,,,
3811367263,2.2990255,48.8689171,Frédéric Coiffure,,,,
3813577883,2.2279361,48.8210306,Camille Albane,,,,Rue Marcel Allégot
3820993604,2.3320006,48.9070928,Tchip,,,,
3820993610,2.3319331,48.9068753,Leaf Coiffure,,,,
3823126470,2.3240384,48.8934656,,,,,
3823126480,2.3267214,48.8931324,Hair Coiff,,,+33 1 40 25 04 89,
3824764676,2.2868488,48.8142173,Inea,,,,
3824937025,2.3200134,48.8943630,17ème Coiffure,,,,
3824937030,2.3217721,48.8939268,,,,,
3836175858,2.2937561,48.8796355,Espace Coiffure Paris,Lun-Ven 10-21h Sa 9-20h,,,Rue Villebois-Mareuil
3838605177,2.2551805,48.8338447,Salon Lima,,,,
3839357458,2.3771722,48.8564335,Christian Gilles,,,,
3856107330,2.3931810,48.9043850,,,,,
3856107335,2.3928014,48.9040421,Rana,,,,
3865264362,2.4127662,48.8219087,Salon Air's,Tu-We Fr 10:00-19:00; Th 11:00-20:00; Sa 09:00-19:00,,,
3870688334,2.4121597,48.8223059,Franck Provost,,,,
3870688336,2.4118870,48.8224836,Jean Louis David,,http://www.jeanlouisdavid.com/salon-coiffure/coiffeur-charenton-le-pont_s73,+33 1 48 93 11 16,
3880387274,2.2754774,48.7295231,Rotau,,,,
3880387276,2.2755031,48.7294377,Royal Coiffure,,,,
3880387279,2.2755649,48.7296615,Coiffure au Masculin,,,,Rue de la Division Leclerc
3880387286,2.2749908,48.7297945,Coiffure Sami,Tu-Su 09:00-19:30,,,
3880426378,2.2733422,48.7297707,Massy Coiff's,,,,
3889241561,2.3511064,48.8663063,Le Coiffman,,,,
3889355757,2.3626134,48.8686635,Angelo Capelli,Mo-Fr 09:30-19:00  Sa 09:00-19:00,,,
3900714891,2.1991633,48.9007487,Parisienne Beauty,,http://www.parisiennebeauty.com/,,
3916696373,2.3436682,48.8607648,Little Cosy,,,,
3920304775,2.2792411,48.8460947,,,,,
3920636969,2.3570595,48.8685642,Aime la Coiffure,,,,
3920637366,2.3589836,48.8682784,Titia's Hair,,,,
3942674378,2.4903600,48.9239941,,,,,
3948255331,2.2442053,48.7117072,Tchip,,,,Rue du Docteur Morère
3950432609,2.2815005,48.8108258,Art Coiffure,,,,
3967010331,2.3918448,48.7648056,Christel Coiffure,,,,Place du Marché
3969301649,2.3547294,48.8728156,Africaine Queen,,,+33 1 54 34 04 73,
3969310159,2.3549260,48.8727404,Elegance Coiffure,,,,
3975063026,2.3534078,48.8732027,Guy,,,,
3975063045,2.3548023,48.8727897,Sénégal Beauté,,,+33 9 52 26 71 09,
3975063050,2.3511425,48.8714475,Yass Coiffure,,https://www.facebook.com/pages/yass-coiffure,+33 1 48 01 09 91,
3975063051,2.3528564,48.8709929,,,,,
3980067625,2.3586510,48.8556919,Hair Coif,,,,
3980714843,2.3221125,48.8686206,Carita,,,,
3980826487,2.3433794,48.8613802,La Clé du Barbier,,,,Rue Saint-Honoré
3980826499,2.3409828,48.8618717,Franck Provost,,,,Rue Saint-Honoré
3980826524,2.3337677,48.8641726,Aesop,,,,Rue Saint-Honoré
3984508739,2.2905800,48.9245406,Un Look Pour Tous,,,+33 1 47 99 32 16,
3985131778,2.3036576,48.8758121,Vog Coiffure,,,,
4004469361,2.3453653,48.8828857,Espace Coiffure,,,,
4004469362,2.3452765,48.8828707,Nozar,,,,
4011679853,2.3616523,48.8189755,Studio 129,,,,
4016859689,2.3580604,48.8735649,Karan Coiffure,,,,
4016900399,2.3568104,48.8762622,Joffo,Mo-Fr 08:00-19:00  Sa 08:00-18:00,,,
4034254546,2.3445704,48.8757965,Victor Coiffure,,,,
4035265858,2.3938679,48.9015559,MC Cosmétique,,,,Avenue Édouard Vaillant
4038906193,2.3461450,48.8795887,Jocelyne – Coiffure,,,,
4040158148,2.3419185,48.8437954,5e Caractère,Tu-Sa 09:30-19:00,,+33 1 43 54 83 53,
4040158149,2.3417032,48.8439342,Hair Vision Paris,Mo-We Fr Sa 09:30-18:30  Th 10:00-19:30,,+33 1 40 46 00 44,
4040161910,2.3416927,48.8446755,Pascale Valentin,,,,
4040161912,2.3419335,48.8448613,L'Air de Famille,,,,
4070148948,2.3189155,48.8747107,Viceversa,,,,
4078077113,2.3366761,48.8933761,Franck Provost,Tu Fr 10:00-19:30; We Th 10:00-19:00; Sa 09:30-19:00,,,
4078077176,2.3359658,48.8935705,,,,,
4078516806,2.3607941,48.8247009,Kim Hair Line,,,,
4121307645,2.3905643,48.8116854,Maurice Coiffure Visagiste,,,,Rue Saint-Just
4123892389,2.3233188,48.8411179,Énéa,Mo-Sa 10:00-19:00,,,
4125670289,2.3244383,48.8460974,Caroline Cantegrit,,,,
4126110091,2.3252031,48.8487767,Sacha,,,,Rue du Cherche-Midi
4130141289,2.3504438,48.7476878,BL élégance,Tu-Fr 09:00-19:00; Sa 09:00-18:00,,+33146750442,Rue Notre-Dame
4132454489,2.3128003,48.8321235,Coralie B.,,,,
4132454590,2.3043748,48.8347275,Intermède,Mo-Fr 09:30-19:00; Sa 09:00-19:00,,,
4136538789,2.2940815,48.8381363,Coiffure,Mo Tu Th-Sa 09:00-18:00,,,
4137858603,2.2862718,48.8420020,Natasha Coiffure,,,,
4137946791,2.3088196,48.8337723,Paul Alex,,,+33 1 42 50 07 49,
4138467501,2.2779204,48.8458353,Atelier Hiromi,,,,
4147034231,2.3039377,48.8404523,Line-na Coiffure,,,,
4147034759,2.3002171,48.8389067,Capilor,,,,
4147034761,2.3012137,48.8398979,Jean Louis David,,,,
4147059696,2.3004759,48.8398129,Studio Coiffure,,,,
4147065622,2.3005211,48.8386528,Coiffeur Hommes,,,,
4153944789,2.3034573,48.8325662,Coiffure David,,,,
4153945889,2.3027776,48.8316482,Coiffure Messieurs,Tu-Fr 09:00-13:00  14:00-19:00; Sa 08:30-18:00,,,
4166019758,2.3294592,48.9044331,Eden Coiffure,Tu-Su 09:00-20:00,,+33 1 40 11 07 88,
4171405746,2.2853418,48.8182441,M. A. Beleza,,,,
4173981098,2.2921059,48.8390135,Rafael,Tu Th Fr 12:00-21:00; We 12:00-18:00; Sa 10:30-17:30,,,
4195814639,2.2665762,48.8222388,Cyrille G,,,,
4204587890,2.3946834,48.8164432,,,,,Rue Lénine
4204658389,2.3972727,48.8184979,Coiffure 50,Mo-Th Sa 09:30-19:30; Fr 09:30-12:30 14:00-19:30,,,Boulevard Paul Vaillant-Couturier
4212631175,2.3746357,48.8494314,Salon de Poche,,,,
4218338302,2.2708333,48.8113727,Sandy'Hair,,,,Rue de Vanves
4228344368,2.1570011,48.9029702,Saint Algue,,,,
4241601590,2.3663669,48.8310246,Coiffeur,Mo-Sa 09:00-19:00,,,Rue Clisson
4248389591,2.3514748,48.8257646,Espace Beauté,,,,
4248427089,2.3542045,48.8261416,Gina Gino Coiffure,Mo-Sa 09:30-19:30,,,
4248491389,2.3632708,48.8078190,Tchip,,,,
4258681129,2.4719538,48.8698017,Salon de coiffure du Fort de Rosny,,,+33158665579,
4259179672,2.3065707,48.8264562,Studio 5,,,,
4268470286,2.3951175,48.8688981,Un Look pour Tous,Tu-Sa 10:00-19:00,,+33 1 43 58 81 06,
4271748489,2.3739828,48.8646830,Les Mauvais Garçons,Tu-Sa 10:00-19:30,https://www.lesmauvaisgarcons.fr/index.php/salon-neuve-popincourt,+33 1 43 55 18 25,Rue Neuve Popincourt
4271750850,2.3740061,48.8648719,Les Mauvais Garçons,Mo 9:30-18:30; Tu-Fr 9:30-19:30; Sa 9:00-18:30,https://www.lesmauvaisgarcons.fr/index.php/salon-coiffeur-pour-homme-barbier-traditionnel-oberkampf-paris,+33 1 48 05 73 58,Rue Oberkampf
4272454292,2.1773086,48.7862246,es,,,,
4278626562,2.3439931,48.8730389,Chez Alain,,,+33 1 45 23 20 19,
4283848168,2.1560635,48.8895769,Le Salon,Tu  We  Fr  Sa 09:00-19:30; Th 09:00-21:00,,,
4285936298,2.3992707,48.8349752,Coiffeur Masculin,,,,Rue de Wattignies
4290794526,2.3112731,48.8385330,,,,,
4292750241,2.3015437,48.8485670,Caroly,,,,
4292750242,2.3028903,48.8485229,Le Salon,,,,
4294770482,2.3741802,48.8978956,,,,,
4309144085,2.2723434,48.9114905,Biguine,Mo-Sa 09:30-19:00,,,
4314953421,2.4034984,48.8481114,RC Creation,Tu-Sa 09:30-19:00,,,
4316142059,2.3207782,48.8837262,Salon Bruno Julian,Tu  We  Fr 10:30-20:00; Th 10:30-21:00; Sa 09:30-19:00,,+33 1 43 87 68 62,
4329248640,2.4018762,48.8923396,Chez Toufik,Mo-Su 09:00-19:00,,,Rue Hoche
4329248641,2.4022770,48.8919206,Elle & Lui,,,,Rue Hoche
4336094305,2.1851242,48.9194390,O'Salon,Tu We Fr 09:30-19:00; Th 09:30-19:30; Sa 09:00-18:30,,,Place André Malraux
4336154991,2.1862108,48.9182883,Angy's,Tu We 10:00-18:00; Th-Sa 10:00-19:00,,,Avenue Jean-Jacques Rousseau
4338639889,2.1875078,48.9222564,Fabio Salsa,,,,
4338768689,2.3742628,48.8358078,Chic &Mode,Tu-Fr 09:30-19:00; Sa 09:00-18:00,,+33 1 45 83 82 82,
4339515310,2.1570417,48.9384972,Coiffure Nora,,,,
4340711189,2.2082206,48.9240076,Espace Coiffure,,,,
4341202920,2.2433733,48.9018641,Helena Coiffure,Tu-Fr 09:30-20:00  Sa 09:00-18:00,,,
4341202927,2.2415162,48.9036484,Alexandre Coiffure,,,,
4346498736,2.2677857,48.9033121,Fabio Salsa,,,,
4348404090,2.3724463,48.8316618,Pierre Yves Lila,Tu-Th 10:00-19:00; Fr 10:00-21:00; Sa 09:30-18:30,http://www.pylcoiffure.fr/,,Rue du Chevaleret
4351039089,2.4403482,48.8480409,Beauty Coif,Tu-Fr 10:00-19:00  Sa 09:30-19:30,,,
4351422257,2.2340009,48.9037875,Christian Gilles,Tu We 10:00-19:00  Th Fr 10:00-20:00  Sa 09:00-19:00,,,
4355994892,2.3159285,48.8887336,Vip Coiffure,,,,
4360270298,2.3056656,48.9004575,Eric Stipa,,https://ericstipa.com,+33 1 47 37 00 15,
4363603716,2.3630614,48.7946664,Intermède,,http://www.intermedecoiffure.fr/,,Rue Eugène Varlin
4363603718,2.3631833,48.7941759,Reloukxine beaute,,,,Rue Eugène Varlin
4366585389,2.3243675,48.8816487,Alain Frank,Tu We Fr 09:30-18:30; Th 09:30-19:30; Sa 09:30-18:00,,,
4369829571,2.1879172,48.8085920,Saint Algue,Tu-Fr 10:00-19:00  Sa 09:30-19:00,,,
4371754896,2.3141877,48.9005992,Katia Beauté,,,,
4371864302,2.3188854,48.9024325,Oasis Coiffure,,,,
4382113792,2.4381272,48.8466807,Fukiko,Tu We Fr Sa 09:00-19:00; Th 10:00-20:00,,,
4382114993,2.4383530,48.8467523,Biobela,,https://biobela.com/,,
4382368989,2.3735085,48.8277113,Coiffure 83,,,,
4384845947,2.4751706,48.8364375,Tchip,,,,
4392771940,2.2501575,48.7683730,Alizéa Coiffure,,,+33 145378928,
4401260290,2.3732494,48.8280064,Coiffeur Nathalie,Tu-Fr 09:00-18:30; Sa 08:00-13:00,,+33 1 45 83 54 85,Rue du Dessous des Berges
4401653939,2.2267465,48.8702091,SWA Coiffure,Tu-Fr 09:30-19:30; Sa 09:30-18:30,,+33 1 41 44 18 43,
4405645644,2.2273854,48.8684744,Camille Albane,,,,
4405735293,2.3531642,48.8288661,Coiffeur Homme Nour,Mo-Sa 09:00-19:00,,,
4410260118,2.3322441,48.8409106,,,,,
4410265522,2.3311136,48.8410252,Coiffure,,,,
4410270614,2.3375584,48.8395914,Les Nuances d'Anabelle,Mo-We Fr Sa 10:00-19:00  Th 12:00-20:30,,,
4416216598,2.3722172,48.8279807,Vog,Tu-We  Fr-Sa 09:30-19:00  Th 10:00-20:00,https://www.vog.fr,+33 1 45 83 48 32,Rue de Tolbiac
4416830403,2.3877883,48.8739297,Lavniyia Coiffure,,,,
4420726589,2.3292265,48.8340363,Jean-Claude Biguine,,,,
4421142649,2.2222359,48.8626157,Instinc'tif Coiffure,,,,
4423274831,2.3686399,48.8313768,G-E Coiffure,,,,
4423782179,2.2206053,48.9249769,,,,,
4436530489,2.2603281,48.8173854,Centre de Beauté Paul & Jess,Tu 9:30-13:30 14:30-18:30;We 9:30-13:30 14:30-19:00;Th 9:30-12:30 15:00-19:00;Fr 9:30-19:30;Sa 9:30-18:30; PH off,,+33 1 46 44 74 72,Rue d'Erevan
4459220932,2.3912543,48.9007883,Coiffure Berbère,,,,Rue Magenta
4459220935,2.3911595,48.9010471,,,,,Rue Sainte-Marguerite
4459282730,2.3929744,48.9005729,Asta Cosmétiques,,,,Rue Magenta
4459307079,2.3937294,48.9007062,Coiffage Rahim,,,,Rue La Pérouse
4459328411,2.2879330,48.7319254,Saint Algue,,,,Place de France
4461829640,2.3904814,48.9010252,Djen Coiff,,,,Rue Magenta
4473075600,2.3052676,48.8993572,Paris Coiffure,,,,Rue de Paris
4483456795,2.3079525,48.8971895,Coiffure,,,,Rue de Paris
4483456796,2.3077916,48.8973390,Coiffure Fashion,,,,Rue de Paris
4484181299,2.2446334,48.7289691,,,,,
4485500489,2.3084527,48.9016389,Karine Granger,,,+33147378058,
4486109541,2.3093152,48.9013682,Mélina Coiffure,,,+33 1 47 37 88 64,
4488872472,2.4653591,48.8187824,Franck Provost,,,,
4491032690,2.3020258,48.8983623,Style Beauty,,,,Rue Henri Barbusse
4497663388,2.3132162,48.9027712,Saint Algue,,https://www.saint-algue.com/,+33 1 47 37 96 61,
4504680589,2.2859454,48.9686872,Bel' Coiffure,Tu-Su 09:00-19:30,,+33 9 81 64 58 42,Rue du Général Leclerc
4504681090,2.2852844,48.9682755,Camille Albane,,,+33 1 39 89 42 29,
4506410791,2.2909464,48.9916398,Saint Algue,,,,
4507298786,2.2841104,48.9660442,Auti Coiffure,,,+33 1 39 89 86 70,
4509711889,2.2841083,48.9670580,Les Fées Beauté,Mo 11:00-19:00; Tu-We  Fr-Sa 09:30-19:00; Th 10:00-20:00,,+33 1 34 12 03 85,
4513320575,2.4361183,48.8465134,Coiffure 15,,,,
4513320578,2.4356286,48.8463862,Coiffure HDC,Tu-Sa 09:00-18:00,,,
4515085423,2.2861195,48.9106210,Diminu'tif,,,0147930380,Rue Henri Pigeon
4515574273,2.3264033,48.8919773,Salon de Coiffure,Tu-Sa 09:30-18:00,,,
4531456386,2.2798347,48.8562536,,,,,
4535385989,2.2921440,48.8467620,Arnaud & Louis,Tu-Sa 09:00-19:00; Th Fr 09:00-21:00,http://www.arnaudetlouis.fr,,Avenue Émile Zola
4537748395,2.3138058,48.8997072,Aziz Coiffure,,,,
4537776091,2.3138268,48.8991587,Coiffure et Esthétique,,,,
4537800790,2.3145663,48.9001772,Manar Beauté,,,,
4540869578,2.3204494,48.8851406,Valessio,,,,
4541756817,2.3730467,48.8267100,Afro Beauty,,,,
4543363015,2.3060629,48.9738747,Coiffure Diffusion,Tu-Th 09:30-12:30 14:00-18:30; Fr 09:30-18:30; Sa 09:00-18:00; Mo off,,,
4546094716,2.1634739,48.9362515,,,,,
4547831481,2.4461703,48.8098178,Le Barbier,,,,
4555987935,2.3816153,48.9148425,Ali Coiffure,Mo-Su 10:00-19:00,,,
4557384492,2.3511058,48.8402697,5e Lieu,,,,Rue Daubenton
4557431489,2.3513187,48.8403391,Beyle,,,,Rue Daubenton
4559016980,2.3188967,48.9881205,,,,,
4559017492,2.3196214,48.9887391,Franck Prevost,,,,
4559142492,2.4133944,48.8783602,Michel Sabbah Coiffeur Visagiste,Mo-Fr 09:30-19:00,,,
4564737655,2.3727940,48.8268670,Vanessa Mosca,Tu-Fr 09:00-19:00  Sa 09:00-18:30,,,
4564737658,2.3705727,48.8283172,Jean-Claude Biguine,,,,
4572030657,2.3280684,48.8761093,,,,,
4577414798,2.4562146,48.8926094,,,,,
4577414799,2.4559991,48.8927549,,,,,
4577414800,2.4561042,48.8925459,,,,,
4577738653,2.2800452,48.7671895,Création Coiffure,,,,
4581985693,2.2118694,48.9310668,,,,,
4582927968,2.2718936,48.8236026,Dessange,,,,
4583027343,2.2686538,48.8228832,New Cut,,,+33 1 71 10 67 64,
4583027356,2.2709971,48.8235025,Fréquence Beauté Coiffure,,,,
4583249040,2.3880082,48.8743558,,,,,
4592615766,2.2731356,48.8233092,@na & Co,Tu We Fr 09:30-19:00; Th 09:30-20:00; Sa 09:00-18:30,,,
4622367706,2.3620088,48.8940432,Salon Chantal,,,,
4623405393,2.3067114,48.8980589,Idéal Coiffure,,,,Rue de Paris
4623412292,2.3051000,48.8998093,BH Coiffure,,,,Rue de Paris
4623424692,2.3083137,48.8977817,,,,,Boulevard Jean Jaurès
4633550487,2.3036609,48.8428004,Les Blondes,,,,Rue Lecourbe
4637280961,2.4648682,48.7908687,Teiss,,,,
4642332785,2.4013708,48.8952360,Sarah Coiffure,,,,Rue Hoche
4651058094,2.3505968,48.8835861,Coiffure Hanane,,,+33 6 12 21 44 11,
4665385274,2.3046124,48.8404011,Fréquence Beauté Coiffure,,,,Rue de Vaugirard
4675507888,2.2912185,48.8084873,Espace Harmonie,Mo 14:00-19:00  09:00-18:00  14:00-19:00; Tu-Sa 09:30-12:00,,+33 1 42 53 02 61,Avenue Clément Perrière
4677039491,2.3314529,48.8526886,Jean-Louis Déforges Créateur de coupe,,,,Rue du Sabot
4679983491,2.3300095,48.8695998,Pascale Hage,,,,
4684318339,2.3247611,48.8683731,Sandrine Delobel,,,,Rue du Chevalier de Saint-George
4684318342,2.3250870,48.8684974,Edge,,http://www.edgeparis.fr/,,Rue du Chevalier de Saint-George
4684318346,2.3249341,48.8682469,Dessange,,,,Rue du Chevalier de Saint-George
4685294220,2.3446190,48.8585314,La barbière de Paris,,,,Rue Bertin Poirée
4687743712,2.3406309,48.8482193,,,,,
4691027133,2.3953469,48.8464161,Jean-Michel Coiffure,,,,Rue Fabre d'Églantine
4695638806,2.1696616,48.9386875,,,,,
4695638807,2.1695785,48.9387404,,,,,
4701730782,2.3524868,48.9324071,Rotana Coiffure,,,,
4701790607,2.3239652,48.9511211,,,,,
4701790610,2.3272996,48.9504143,,,,,
4705730891,2.3044480,48.9004233,Paris Coiffure,,,,
4705730992,2.3043655,48.9005029,Nippon Coiffure,,,,
4707733226,2.3665828,48.8862185,,,,,
4725861259,2.3163225,48.7701854,Novel'Hair,,,,
